SP,b0,a0,a1
20.0,0.21309874113,-0.781644856593,0.126405163051
20.0,0.212888615153,-0.783459583929,0.127848177216
20.0,0.229718858242,-0.827895787978,0.200435971347
20.0,0.237095577335,-0.772993568144,0.15693865632
20.0,0.236718488299,-0.771013742689,0.154363968663
20.0,0.234493838727,-0.768466954721,0.147876469637
20.0,0.2363341328,-0.767117307963,0.149645514132
20.0,0.233777153599,-0.756139964275,0.134308803297
20.0,0.234616064412,-0.752960072833,0.132705092823
20.0,0.2346457293,-0.757341970046,0.137266223785
20.0,0.229817717213,-0.753658066495,0.126157621824
20.0,0.231852456113,-0.75342716072,0.12912395818
20.0,0.222736247205,-0.719324318502,0.0807976902854
20.0,0.220491793468,-0.724653546033,0.0826324298135
20.0,0.226280076429,-0.73560545762,0.102743519735
20.0,0.226489983575,-0.739890131489,0.107289810967
20.0,0.22415126446,-0.737153393574,0.100593964809
20.0,0.208898796882,-0.723827676319,0.0615583377018
20.0,0.219999283355,-0.710758717098,0.0667400136071
20.0,0.232819478576,-0.763014305264,0.140114859833
20.0,0.239202237821,-0.736848636088,0.123658238524
20.0,0.238969361563,-0.731419744897,0.117911499802
20.0,0.239125063998,-0.731899960851,0.118655937615
20.0,0.239095291218,-0.733215796061,0.120067391411
20.0,0.237884760287,-0.7339604835,0.118995776162
20.0,0.237923624658,-0.733991843954,0.119087253019
20.0,0.238939139375,-0.736790251569,0.123426863251
20.0,0.239449678575,-0.725245305668,0.113323408516
20.0,0.237776492793,-0.732701444882,0.118185484214
20.0,0.243351551973,-0.743024868262,0.137345702199
20.0,0.242948811657,-0.738406334382,0.132157160778
20.0,0.243950019798,-0.741481949529,0.136993428595
20.0,0.244215983677,-0.737501704032,0.133234452857
20.0,0.244439420314,-0.735438768713,0.131599763953
20.0,0.238605803934,-0.714822622313,0.10079338914
20.0,0.235131858952,-0.723223809182,0.103442299951
20.0,0.247148439191,-0.74684117576,0.14681772908
20.0,0.247113559813,-0.746036506054,0.145946478197
20.0,0.245592442307,-0.743390178385,0.140935393342
20.0,0.250211609646,-0.748384784011,0.153055570734
20.0,0.250326456448,-0.746500368442,0.151389103575
20.0,0.255609716983,-0.760565843734,0.174409790861
20.0,0.259993653282,-0.740902177008,0.161486375607
20.0,0.258275687218,-0.725446090397,0.14343279371
20.0,0.258603538723,-0.728390012629,0.146991380143
20.0,0.260000958507,-0.728203433503,0.148886233105
20.0,0.260030397664,-0.727084123973,0.147845739772
20.0,0.260792675637,-0.72911659691,0.151209886304
20.0,0.261150580675,-0.726663261034,0.149194978356
20.0,0.261142362401,-0.720334582923,0.143067069439
20.0,0.260552503122,-0.726983862113,0.148937236121
20.0,0.25748939551,-0.726561445693,0.143712265625
20.0,0.247935043796,-0.718402821608,0.120511517443
20.0,0.260006683473,-0.711306296279,0.132618136539
20.0,0.258433646308,-0.69355628712,0.112465344436
20.0,0.265463241975,-0.717843005045,0.148635683833
20.0,0.27051258091,-0.701300336678,0.140029600679
20.0,0.259997373245,-0.641570966359,0.0638593210643
20.0,0.265524320953,-0.614887422168,0.0458410768176
20.0,0.268561290835,-0.632533689908,0.0682568950126
20.0,0.255766236575,-0.628700843703,0.043159173535
