ID_planta,SP,b0,a0,a1
3,20.0,0.0659836406022,-0.952736704927,0.0587423139707
3,20.0,0.0653046677313,-0.945075960377,0.0498831186256
3,20.0,0.0666101482379,-0.954009303695,0.061536239967
3,20.0,0.0671981991006,-0.939759066461,0.0478512842726
3,20.0,0.0677395726661,-0.949472486317,0.0582814161637
3,20.0,0.0678598716477,-0.949689014293,0.0587667856044
3,20.0,0.0681636039797,-0.954315106399,0.0641216212041
3,20.0,0.0678410835771,-0.956210983387,0.0657315984073
3,20.0,0.0686031855957,-0.959373228879,0.0699138078652
3,20.0,0.0684009432218,-0.955918340546,0.0662146764845
3,20.0,0.0683771108736,-0.952604052499,0.0623823128008
3,20.0,0.0692718178139,-0.939213243775,0.0509232545312
3,20.0,0.0692810946053,-0.939499996461,0.0512292092944
3,20.0,0.0685721696854,-0.933111214173,0.0439077468254
3,20.0,0.0690011361143,-0.934189790709,0.0455240635077
3,20.0,0.069297891853,-0.939142294449,0.0508157596135
3,20.0,0.0692954510657,-0.939147919041,0.050815488162
3,20.0,0.0693348666063,-0.939518517099,0.0512719123432
3,20.0,0.0691925679373,-0.937326018793,0.0485567797632
3,20.0,0.0698356252838,-0.93095645526,0.0436056306339
3,20.0,0.0697467017251,-0.926611124442,0.039036952075
3,20.0,0.0695464651238,-0.924217792644,0.0363841515802
3,20.0,0.0702893774325,-0.926208553042,0.0388570068273
3,20.0,0.0717433372309,-0.906539699716,0.021920696804
3,20.0,0.0729715978036,-0.925720012397,0.0432521034978
3,20.0,0.0726983530639,-0.925140820732,0.0423214444812
3,20.0,0.0738319623948,-0.932519799495,0.0512516281609
3,20.0,0.0736598947429,-0.925658838218,0.0442797345272
3,20.0,0.0738914193979,-0.930911839921,0.050065844805
3,20.0,0.0740136997232,-0.931069799367,0.0503757493206
3,20.0,0.0743570658042,-0.934810416741,0.0545527781224
3,20.0,0.0744870195564,-0.922137024516,0.0429671471381
3,20.0,0.0783394761947,-0.872537790859,-0.00113659873836
3,20.0,0.0717685648965,-0.756024467728,-0.12751327521
3,20.0,0.0706558698474,-0.697657158368,-0.188289118239
3,20.0,0.0718733708011,-0.725205401932,-0.159032349242
3,20.0,0.0693349965826,-0.710946756718,-0.177619466266
3,20.0,0.0773680671492,-0.742141313308,-0.132439259617
3,20.0,0.0791650688162,-0.696918726144,-0.17530081918
3,20.0,0.0804972553038,-0.712799424491,-0.157390409983
3,20.0,0.0782030226978,-0.698166473756,-0.176094650952
3,20.0,0.080934106992,-0.697953280622,-0.17139739771
3,20.0,0.0821826611757,-0.73488614328,-0.13187773049
3,20.0,0.0906980313739,-0.756836034083,-0.0969212393819
3,20.0,0.090691738503,-0.756715587156,-0.097050629731
3,20.0,0.0904114302175,-0.754756622615,-0.0994987569244
3,20.0,0.0903324060793,-0.754434634667,-0.0999843768292
3,20.0,0.0903011756059,-0.754300631147,-0.100186441354
3,20.0,0.0905327110882,-0.755402367508,-0.098525662123
3,20.0,0.0906061078275,-0.754573695786,-0.0993095562928
3,20.0,0.0901259578474,-0.749543959896,-0.104896925102
3,20.0,0.08996638143,-0.750954413189,-0.103636873368
3,20.0,0.090616805876,-0.753880746031,-0.0997964321777
3,20.0,0.0901499941639,-0.746052721047,-0.108063734945
3,20.0,0.0901516112542,-0.746023691645,-0.108091254324
3,20.0,0.0941706119983,-0.774196735305,-0.0741490589444
3,20.0,0.0954280424743,-0.764968231167,-0.0811325193952
3,20.0,0.0986791009836,-0.793273308374,-0.0472905701028
3,20.0,0.0992108645777,-0.791224188404,-0.0486704532537
3,20.0,0.0990384793208,-0.788997137308,-0.0511240113754
3,20.0,0.0990700788912,-0.789355171435,-0.0506921052253
3,20.0,0.0993540037244,-0.790419173143,-0.0494752977877
3,20.0,0.101546487782,-0.771184334278,-0.0642877149175
3,20.0,0.103361124653,-0.719198701427,-0.113929859654
3,20.0,0.10489240807,-0.73721144332,-0.0935795756561
3,20.0,0.10552737996,-0.740226270969,-0.0894697504845
3,20.0,0.106170173471,-0.745059621253,-0.0834072961121
3,20.0,0.10531756541,-0.747887545426,-0.0815800928029
3,20.0,0.109383680402,-0.750836016065,-0.0725422386156
3,20.0,0.109359714148,-0.750375285859,-0.0730358589229
3,20.0,0.107750586152,-0.740852693172,-0.0853642403667
3,20.0,0.108780805873,-0.740598298683,-0.0837184477376
3,20.0,0.109258815919,-0.748801565399,-0.0745520193916
3,20.0,0.110400079716,-0.751343628935,-0.070343071458
3,20.0,0.110252908649,-0.749535210931,-0.0723453708881
3,20.0,0.110444694518,-0.751180634341,-0.0702988913175
3,20.0,0.110379681547,-0.751256067062,-0.070289307203
3,20.0,0.110767867479,-0.752798343625,-0.068253742898
